Transaction ID,Item,Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit,tavg,prcp,wspd
95,"Office Supplies_Binders_Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red, Office Supplies_Binders_GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black, Office Supplies_Paper_Xerox 1957, Office Supplies_Paper_EcoTones Memo Sheets, Office Supplies_Appliances_Belkin 6 Outlet Metallic Surge Strip",2014-03-17,Mark Haberlin,Mississippi,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3,5.37,14.326055533232982,1.8191498129141348,10.86637533288153
96,Office Supplies_Paper_Xerox 1909,2014-03-17,Quincy Jones,Pennsylvania,Office Supplies,Paper,Xerox 1909,126.62,6,41.15,14.326055533232982,1.8191498129141348,10.86637533288153
97,"Furniture_Bookcases_Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",2014-03-18,Eileen Kiefer,California,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10,70.49,14.2,0.0,8.5
98,"Furniture_Furnishings_Eldon Cleatmat Chair Mats for Medium Pile Carpets, Technology_Machines_Swingline SM12-08 MicroCut Jam Free Shredder, Office Supplies_Storage_Tennsco 6- and 18-Compartment Lockers",2014-03-18,Sample Company A,California,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111.0,2,14.43,14.2,0.0,8.5
99,"Technology_Machines_Hewlett-Packard Deskjet 6540 Color Inkjet Printer, Technology_Machines_Cisco TelePresence System EX90 Videoconferencing Unit, Office Supplies_Paper_Xerox 195, Office Supplies_Art_Avery Fluorescent Highlighter Four-Color Set, Furniture_Furnishings_Executive Impressions 13"" Clairmont Wall Clock, Office Supplies_Fasteners_Staples, Furniture_Furnishings_Dana Fluorescent Magnifying Lamp, White, 36""",2014-03-18,Sean Miller,Florida,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3,4,-16.43,12.263582345029954,2.1742177933538844,11.19349611379967
100,"Technology_Phones_Cisco 8x8 Inc. 6753i IP Business Phone System, Office Supplies_Labels_Avery 501, Office Supplies_Storage_Crate-A-Files, Office Supplies_Binders_Avery Flip-Chart Easel Binder, Black, Furniture_Furnishings_Eldon Wave Desk Accessories, Furniture_Furnishings_Document Clip Frames, Technology_Accessories_Logitech Wireless Boombox Speaker - portable - wireless, wired",2014-03-19,Matt Connell,Florida,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,323.98,3,28.35,12.263582345029954,2.1742177933538844,11.19349611379967
101,"Office Supplies_Art_Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set, Office Supplies_Art_Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",2014-03-21,Cassandra Brandow,Ohio,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.41,2,1.2,5.7,2.1742177933538844,7.8
102,"Office Supplies_Labels_Avery 505, Furniture_Furnishings_DAX Wood Document Frame, Furniture_Chairs_Global Highback Leather Tilter in Burgundy",2014-03-21,Gary McGarr,Tennessee,Office Supplies,Labels,Avery 505,59.2,5,22.2,12.263582345029954,2.1742177933538844,11.19349611379967
103,"Technology_Phones_Samsung Galaxy S4 Active, Office Supplies_Labels_Avery 492, Office Supplies_Paper_Xerox 1919, Office Supplies_Art_American Pencil, Office Supplies_Binders_Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",2014-03-21,Kristen Hastings,Virginia,Technology,Phones,Samsung Galaxy S4 Active,3499.93,7,909.98,9.8,2.1742177933538844,7.5
104,Office Supplies_Storage_Tennsco Commercial Shelving,2014-03-21,Thomas Seio,North Carolina,Office Supplies,Storage,Tennsco Commercial Shelving,16.27,1,-3.86,10.3,2.1742177933538844,2.9
105,"Office Supplies_Paper_Xerox 1951, Furniture_Chairs_Office Star - Mesh Screen back chair with Vinyl seat",2014-03-22,Beth Fritzler,Arizona,Office Supplies,Paper,Xerox 1951,74.35,3,23.24,14.326055533232982,1.8191498129141348,10.86637533288153
106,"Office Supplies_Binders_C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack, Office Supplies_Binders_GBC Prestige Therm-A-Bind Covers",2014-03-22,Craig Carroll,North Carolina,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.64,4,-5.86,16.0,2.1742177933538844,4.9
107,"Office Supplies_Art_Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",2014-03-22,Vivian Mathis,Indiana,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,6.51,5.5,0.0,17.7
108,Office Supplies_Labels_Avery 476,2014-03-23,Bruce Geld,Florida,Office Supplies,Labels,Avery 476,9.91,3,3.22,12.263582345029954,2.1742177933538844,11.19349611379967
109,"Office Supplies_Storage_Economy Rollaway Files, Technology_Phones_Ooma Telo VoIP Home Phone System",2014-03-23,Patrick O'Donnell,California,Office Supplies,Storage,Economy Rollaway Files,330.4,2,85.9,17.1,0.0,9.5
110,Office Supplies_Paper_Xerox 190,2014-03-24,Carlos Daly,New York,Office Supplies,Paper,Xerox 190,24.9,5,11.7,-9.2,0.5,9.4
111,"Furniture_Furnishings_DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",2014-03-24,Maurice Satty,California,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,14.57,18.4,0.0,9.0
112,"Furniture_Chairs_Iceberg Nesting Folding Chair, 19w x 6d x 43h",2014-03-25,Annie Zypern,New York,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",366.79,7,65.21,-6.0,0.0,7.9
113,"Office Supplies_Art_Newell 35, Office Supplies_Art_Eberhard Faber 3 1/2"" Golf Pencils, Technology_Accessories_Imation Swivel Flash Drive USB flash drive - 8 GB, Office Supplies_Art_BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",2014-03-25,Christina Anderson,California,Office Supplies,Art,Newell 35,6.56,2,1.9,17.0,0.0,12.3
114,Office Supplies_Labels_Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,2014-03-26,Cindy Stewart,California,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5,9.0,13.8,1.8,11.3
115,"Office Supplies_Art_Newell 308, Office Supplies_Binders_Wilson Jones Leather-Like Binders with DublLock Round Rings, Technology_Phones_Griffin GC17055 Auxiliary Audio Cable",2014-03-26,Damala Kotsonis,California,Office Supplies,Art,Newell 308,3.36,2,0.84,13.8,1.8,11.3
116,Technology_Accessories_SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,2014-03-26,Jonathan Doherty,California,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,8.62,13.8,1.8,11.3
117,"Office Supplies_Envelopes_Poly String Tie Envelopes, Furniture_Tables_Hon 94000 Series Round Tables",2014-03-28,Christina VanderZanden,Iowa,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,2.88,1.1,0.0,17.3
118,Technology_Phones_AT&T TR1909W,2014-03-28,Daniel Raglin,New Mexico,Technology,Phones,AT&T TR1909W,302.38,3,22.68,14.326055533232982,1.8191498129141348,10.86637533288153
119,Furniture_Tables_Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2014-03-28,Mike Pelletier,Ohio,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,330.59,1,-143.25,10.2,2.1742177933538844,23.0
120,Furniture_Tables_Bush Advantage Collection Racetrack Conference Table,2014-03-29,Mike Gockenbach,Texas,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,890.84,3,-152.72,15.9,0.0,14.1
121,"Office Supplies_Storage_Sterilite Show Offs Storage Containers, Office Supplies_Labels_Avery 490",2014-03-30,Dorris liebe,Washington,Office Supplies,Storage,Sterilite Show Offs Storage Containers,15.84,3,0.0,14.326055533232982,1.8191498129141348,10.86637533288153
122,Furniture_Bookcases_O'Sullivan Living Dimensions 2-Shelf Bookcases,2014-03-30,Guy Armstrong,California,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.67,2,-12.1,13.2,0.8,9.1
123,Office Supplies_Art_Peel-Off China Markers,2014-03-30,Kunst Miller,New York,Office Supplies,Art,Peel-Off China Markers,49.65,5,20.85,1.4,8.1,28.1
124,"Office Supplies_Envelopes_Airmail Envelopes, Technology_Phones_Innergie mMini Combo Duo USB Travel Charging Kit, Furniture_Chairs_Global Stack Chair without Arms, Black",2014-03-30,Mark Packer,Texas,Office Supplies,Envelopes,Airmail Envelopes,335.72,5,113.31,17.1,0.0,16.6
125,Office Supplies_Storage_Space Solutions Commercial Steel Shelving,2014-03-30,Nat Carroll,Minnesota,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2,6.47,5.7,0.0,15.5
126,"Office Supplies_Art_Sanford EarthWrite Recycled Pencils, Medium Soft, #2",2014-03-30,Susan Gilcrest,New York,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.5,5,2.94,1.4,8.1,28.1
127,"Office Supplies_Binders_GBC DocuBind 200 Manual Binding Machine, Office Supplies_Appliances_Fellowes Advanced Computer Series Surge Protectors",2014-03-31,Alex Avila,California,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.57,2,252.59,12.2,1.8,12.7
128,"Office Supplies_Binders_Fellowes Black Plastic Comb Bindings, Technology_Accessories_Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver",2014-03-31,Dorothy Dickinson,Illinois,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,8.13,7,-13.83,10.8,2.1742177933538844,37.1
129,Office Supplies_Binders_Avery Round Ring Poly Binders,2014-03-31,Jas O'Carroll,Pennsylvania,Office Supplies,Binders,Avery Round Ring Poly Binders,0.85,1,-0.6,14.326055533232982,1.8191498129141348,10.86637533288153
130,Office Supplies_Binders_Avery Hole Reinforcements,2014-03-31,Karen Bern,Florida,Office Supplies,Binders,Avery Hole Reinforcements,1.87,1,-1.31,12.263582345029954,2.1742177933538844,11.19349611379967
131,"Furniture_Chairs_Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black, Office Supplies_Binders_Ibico Plastic and Wire Spiral Binding Combs, Office Supplies_Art_Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",2014-03-31,Trudy Glocke,Florida,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.49,7,98.48,12.263582345029954,2.1742177933538844,11.19349611379967
132,"Office Supplies_Storage_Rogers Profile Extra Capacity Storage Tub, Office Supplies_Binders_Zipper Ring Binder Pockets",2014-04-01,Katharine Harms,Massachusetts,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,2.68,5.1,0.0,13.2
133,"Office Supplies_Labels_Avery 490, Office Supplies_Binders_Pressboard Data Binder, Crimson, 12"" X 8 1/2""",2014-04-01,Kunst Miller,California,Office Supplies,Labels,Avery 490,29.6,2,14.8,10.3,0.3,9.4
134,Furniture_Furnishings_Luxo Adjustable Task Clamp Lamp,2014-04-02,Anna Häberlin,Virginia,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,2,46.2,15.2,2.1742177933538844,7.0
135,"Office Supplies_Paper_Xerox 1990, Technology_Phones_Motorola Droid Maxx, Office Supplies_Appliances_Euro-Pro Shark Turbo Vacuum",2014-04-02,Rob Dowd,Georgia,Office Supplies,Paper,Xerox 1990,15.84,3,7.13,14.326055533232982,1.8191498129141348,10.86637533288153
136,"Office Supplies_Paper_Xerox 1898, Office Supplies_Paper_Xerox 1947",2014-04-02,Sam Craven,Texas,Office Supplies,Paper,Xerox 1898,26.72,5,9.35,23.8,2.1742177933538844,24.4
137,"Office Supplies_Envelopes_Staple envelope, Technology_Accessories_Enermax Briskie RF Wireless Keyboard and Mouse Combo, Technology_Accessories_Logitech G600 MMO Gaming Mouse",2014-04-03,Katrina Edelman,California,Office Supplies,Envelopes,Staple envelope,11.16,2,5.58,12.4,0.0,6.2
138,"Office Supplies_Storage_Safco Commercial Shelving, Technology_Accessories_Logitech Wireless Marathon Mouse M705, Office Supplies_Paper_Xerox 209, Office Supplies_Paper_Xerox 1966",2014-04-04,Ken Black,Louisiana,Office Supplies,Storage,Safco Commercial Shelving,232.55,5,9.3,14.326055533232982,1.8191498129141348,10.86637533288153
139,Office Supplies_Binders_Avery Non-Stick Binders,2014-04-04,Mary Zewe,California,Office Supplies,Binders,Avery Non-Stick Binders,7.18,2,2.25,13.3,0.0,11.7
140,"Furniture_Furnishings_Advantus Panel Wall Acrylic Frame, Office Supplies_Art_Newell 319",2014-04-04,Maurice Satty,Michigan,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,1,2.35,1.8,2.1742177933538844,17.1
141,Office Supplies_Labels_Avery 518,2014-04-04,Paul Knutson,California,Office Supplies,Labels,Avery 518,18.9,6,9.07,13.3,0.0,11.7
142,"Office Supplies_Art_Crayola Colored Pencils, Technology_Phones_AT&T CL82213, Office Supplies_Paper_Xerox 1957, Office Supplies_Art_Newell 321, Office Supplies_Supplies_Martin Yale Chadless Opener Electric Letter Opener",2014-04-05,Greg Maxwell,Virginia,Office Supplies,Art,Crayola Colored Pencils,22.96,7,7.58,14.3,2.1742177933538844,14.3
143,"Office Supplies_Storage_Tenex File Box, Personal Filing Tote with Lid, Black, Office Supplies_Storage_Adjustable Personal File Tote",2014-04-05,John Grady,Illinois,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",49.63,4,3.72,4.5,2.1742177933538844,10.2
144,Office Supplies_Binders_Ibico Standard Transparent Covers,2014-04-05,Roy Phan,Kentucky,Office Supplies,Binders,Ibico Standard Transparent Covers,115.36,7,56.53,6.0,2.1742177933538844,9.9
145,"Office Supplies_Art_Stanley Contemporary Battery Pencil Sharpeners, Office Supplies_Binders_Fellowes Twister Kit, Gray/Clear, 3/pkg, Office Supplies_Art_Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set, Office Supplies_Storage_Space Solutions HD Industrial Steel Shelving.",2014-04-05,Ruben Dartt,Michigan,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7,2,7.48,2.1,2.1742177933538844,20.4
146,"Office Supplies_Paper_Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",2014-04-05,Tracy Hopkins,New York,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,26.63,2.7,0.0,22.0
147,"Furniture_Furnishings_Tenex B1-RE Series Chair Mats for Low Pile Carpets, Furniture_Furnishings_C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings, Office Supplies_Paper_Xerox 211, Office Supplies_Paper_Xerox 194",2014-04-06,Andy Yotov,California,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,15.63,15.6,0.0,6.0
148,"Office Supplies_Art_Boston Home & Office Model 2000 Electric Pencil Sharpeners, Office Supplies_Binders_Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets, Technology_Accessories_Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset",2014-04-06,Frank Hawley,California,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3,18.45,15.6,0.0,6.0
149,Office Supplies_Binders_Large Capacity Hanging Post Binders,2014-04-06,Guy Phonely,Pennsylvania,Office Supplies,Binders,Large Capacity Hanging Post Binders,44.91,6,-35.93,14.326055533232982,1.8191498129141348,10.86637533288153
150,"Furniture_Tables_Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base, Technology_Accessories_Kingston Digital DataTraveler 32GB USB 2.0",2014-04-06,Scott Cohen,Washington,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,111.1,14.326055533232982,1.8191498129141348,10.86637533288153
151,"Office Supplies_Supplies_Martin-Yale Premier Letter Opener, Furniture_Tables_KI Adjustable-Height Table, Technology_Accessories_Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",2014-04-06,Shirley Daniels,Pennsylvania,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.3,1,-2.19,14.326055533232982,1.8191498129141348,10.86637533288153
152,"Furniture_Furnishings_Stacking Tray, Side-Loading, Legal, Smoke",2014-04-07,Pauline Johnson,Alabama,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,2,2.78,14.326055533232982,1.8191498129141348,10.86637533288153
153,"Technology_Phones_AT&T TR1909W, Office Supplies_Paper_Xerox 1945",2014-04-07,Roland Schwarz,South Carolina,Technology,Phones,AT&T TR1909W,629.95,5,163.79,14.2,17.5,5.0
154,"Office Supplies_Paper_Xerox 226, Technology_Phones_RCA Visys Integrated PBX 8-Line Router",2014-04-07,Valerie Mitchum,Georgia,Office Supplies,Paper,Xerox 226,58.32,9,27.99,14.326055533232982,1.8191498129141348,10.86637533288153
155,"Office Supplies_Fasteners_Binder Clips by OIC, Office Supplies_Paper_Things To Do Today Spiral Book",2014-04-08,Jim Mitchum,Arizona,Office Supplies,Fasteners,Binder Clips by OIC,2.37,2,0.83,14.326055533232982,1.8191498129141348,10.86637533288153
156,Furniture_Tables_Riverside Furniture Stanwyck Manor Table Series,2014-04-08,John Stevenson,Ohio,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,1,-94.66,9.9,2.1742177933538844,19.5
157,"Furniture_Tables_Bevis 36 x 72 Conference Tables, Technology_Accessories_Logitech Wireless Headset h800",2014-04-08,Nathan Mautz,California,Furniture,Tables,Bevis 36 x 72 Conference Tables,99.59,1,2.49,21.3,0.0,4.6
158,"Office Supplies_Fasteners_Alliance Super-Size Bands, Assorted Sizes",2014-04-08,Pauline Chand,Arizona,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",49.79,8,-11.83,14.326055533232982,1.8191498129141348,10.86637533288153
159,"Furniture_Tables_SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",2014-04-08,Ruben Ausman,Alabama,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,8,316.14,14.326055533232982,1.8191498129141348,10.86637533288153
160,Technology_Phones_Jawbone JAMBOX Wireless Bluetooth Speaker,2014-04-11,Gary Mitchum,Texas,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.35,6,265.42,22.2,0.0,25.4
161,"Office Supplies_Fasteners_Acco Banker's Clasps, 5 3/4""-Long, Technology_Accessories_Logitech Wireless Gaming Headset G930, Office Supplies_Paper_Xerox 224, Technology_Accessories_Logitech Wireless Anywhere Mouse MX for PC and Mac",2014-04-11,Jay Kimmel,Florida,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",6.91,3,2.33,12.263582345029954,2.1742177933538844,11.19349611379967
162,"Office Supplies_Storage_Eldon Simplefile Box Office, Technology_Phones_AT&T SB67148 SynJ, Technology_Accessories_Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive",2014-04-11,Michelle Moray,Montana,Office Supplies,Storage,Eldon Simplefile Box Office,87.08,7,24.38,14.326055533232982,1.8191498129141348,10.86637533288153
163,Office Supplies_Binders_GBC Personal VeloBind Strips,2014-04-11,Sanjit Engle,Idaho,Office Supplies,Binders,GBC Personal VeloBind Strips,9.58,1,3.35,14.326055533232982,1.8191498129141348,10.86637533288153
164,Office Supplies_Art_Prismacolor Color Pencil Set,2014-04-12,Edward Hooks,California,Office Supplies,Art,Prismacolor Color Pencil Set,39.68,2,16.27,20.4,0.0,11.7
165,"Technology_Phones_Pyle PMP37LED, Technology_Phones_AT&T 1080 Corded phone, Office Supplies_Binders_Recycled Pressboard Report Cover with Reinforced Top Hinge, Furniture_Bookcases_O'Sullivan Living Dimensions 2-Shelf Bookcases",2014-04-12,Kean Nguyen,California,Technology,Phones,Pyle PMP37LED,1075.09,14,94.07,20.4,0.0,11.7
166,Office Supplies_Paper_Xerox 213,2014-04-12,Stewart Visinsky,Indiana,Office Supplies,Paper,Xerox 213,32.4,5,15.55,15.7,0.0,12.7
167,Office Supplies_Labels_Avery 479,2014-04-13,Ben Ferrer,Maryland,Office Supplies,Labels,Avery 479,7.83,3,3.6,18.6,0.0,9.4
168,"Office Supplies_Art_Newell 314, Office Supplies_Binders_Fellowes PB200 Plastic Comb Binding Machine, Office Supplies_Fasteners_Staples, Technology_Phones_Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",2014-04-13,Jonathan Doherty,Pennsylvania,Office Supplies,Art,Newell 314,17.86,4,1.12,14.326055533232982,1.8191498129141348,10.86637533288153
